uid,rna_type,condition,sample_id,segmentation_name,segmentation_area,image_name,measurement_name,value
240d5d48,vasa,DMSO,21,granule,4566,granule,sum,57738047.0
240d5d48,vasa,DMSO,21,granule,4566,granule,mean,12645.21397284275
240d5d48,vasa,DMSO,21,granule,4566,granule,median,10970.5
240d5d48,vasa,DMSO,21,granule,4566,pla,sum,10294522.0
240d5d48,vasa,DMSO,21,granule,4566,pla,mean,2254.60402978537
240d5d48,vasa,DMSO,21,granule,4566,pla,median,2105.0
240d5d48,vasa,DMSO,21,granule,4566,rna_type,sum,9702856.0
240d5d48,vasa,DMSO,21,granule,4566,rna_type,mean,2125.023215067893
240d5d48,vasa,DMSO,21,granule,4566,rna_type,median,1817.5
240d5d48,vasa,DMSO,21,cell,98112,granule,sum,191295905.0
240d5d48,vasa,DMSO,21,cell,98112,granule,mean,1949.7707212165687
240d5d48,vasa,DMSO,21,cell,98112,granule,median,1164.0
240d5d48,vasa,DMSO,21,cell,98112,pla,sum,171455178.0
240d5d48,vasa,DMSO,21,cell,98112,pla,mean,1747.5454378669276
240d5d48,vasa,DMSO,21,cell,98112,pla,median,1590.0
240d5d48,vasa,DMSO,21,cell,98112,rna_type,sum,128470612.0
240d5d48,vasa,DMSO,21,cell,98112,rna_type,mean,1309.4281229615133
240d5d48,vasa,DMSO,21,cell,98112,rna_type,median,1035.0
240d5d48,vasa,DMSO,21,granule_periphery,10808,granule,sum,33399989.0
240d5d48,vasa,DMSO,21,granule_periphery,10808,granule,mean,3090.3024611398964
240d5d48,vasa,DMSO,21,granule_periphery,10808,granule,median,2658.5
240d5d48,vasa,DMSO,21,granule_periphery,10808,pla,sum,20321317.0
240d5d48,vasa,DMSO,21,granule_periphery,10808,pla,mean,1880.2106772760917
240d5d48,vasa,DMSO,21,granule_periphery,10808,pla,median,1717.0
240d5d48,vasa,DMSO,21,granule_periphery,10808,rna_type,sum,16489766.0
240d5d48,vasa,DMSO,21,granule_periphery,10808,rna_type,mean,1525.7000370096225
240d5d48,vasa,DMSO,21,granule_periphery,10808,rna_type,median,1245.0
240d5d48,vasa,DMSO,21,pseudo_nucleus,29430,granule,sum,68852285.0
240d5d48,vasa,DMSO,21,pseudo_nucleus,29430,granule,mean,2339.5271831464493
240d5d48,vasa,DMSO,21,pseudo_nucleus,29430,granule,median,1646.0
240d5d48,vasa,DMSO,21,pseudo_nucleus,29430,pla,sum,57942123.0
240d5d48,vasa,DMSO,21,pseudo_nucleus,29430,pla,mean,1968.8115188583079
240d5d48,vasa,DMSO,21,pseudo_nucleus,29430,pla,median,1842.0
240d5d48,vasa,DMSO,21,pseudo_nucleus,29430,rna_type,sum,30360623.0
240d5d48,vasa,DMSO,21,pseudo_nucleus,29430,rna_type,mean,1031.621576622494
240d5d48,vasa,DMSO,21,pseudo_nucleus,29430,rna_type,median,853.0
240d5d48,vasa,DMSO,21,cytoplasm,59283,granule,sum,62286294.0
240d5d48,vasa,DMSO,21,cytoplasm,59283,granule,mean,1050.66029047113
240d5d48,vasa,DMSO,21,cytoplasm,59283,granule,median,858.0
240d5d48,vasa,DMSO,21,cytoplasm,59283,pla,sum,94731584.0
240d5d48,vasa,DMSO,21,cytoplasm,59283,pla,mean,1597.9552991582748
240d5d48,vasa,DMSO,21,cytoplasm,59283,pla,median,1440.0
240d5d48,vasa,DMSO,21,cytoplasm,59283,rna_type,sum,80330701.0
240d5d48,vasa,DMSO,21,cytoplasm,59283,rna_type,mean,1355.0377173894708
240d5d48,vasa,DMSO,21,cytoplasm,59283,rna_type,median,1076.0
240d5d48,vasa,DMSO,21,nucleo_cytoplasm,82738,granule,sum,100157869.0
240d5d48,vasa,DMSO,21,nucleo_cytoplasm,82738,granule,mean,1210.5425439338635
240d5d48,vasa,DMSO,21,nucleo_cytoplasm,82738,granule,median,996.0
240d5d48,vasa,DMSO,21,nucleo_cytoplasm,82738,pla,sum,140839339.0
240d5d48,vasa,DMSO,21,nucleo_cytoplasm,82738,pla,mean,1702.2328192607993
240d5d48,vasa,DMSO,21,nucleo_cytoplasm,82738,pla,median,1551.0
240d5d48,vasa,DMSO,21,nucleo_cytoplasm,82738,rna_type,sum,102277990.0
240d5d48,vasa,DMSO,21,nucleo_cytoplasm,82738,rna_type,mean,1236.1670574584834
240d5d48,vasa,DMSO,21,nucleo_cytoplasm,82738,rna_type,median,982.0
17edf135,actin,DMSO,8,granule,14268,granule,sum,182285931.0
17edf135,actin,DMSO,8,granule,14268,granule,mean,12775.857232968881
17edf135,actin,DMSO,8,granule,14268,granule,median,12165.0
17edf135,actin,DMSO,8,granule,14268,pla,sum,12940731.0
17edf135,actin,DMSO,8,granule,14268,pla,mean,906.9758200168209
17edf135,actin,DMSO,8,granule,14268,pla,median,773.0
17edf135,actin,DMSO,8,granule,14268,rna_type,sum,19015795.0
17edf135,actin,DMSO,8,granule,14268,rna_type,mean,1332.7582702551163
17edf135,actin,DMSO,8,granule,14268,rna_type,median,1128.0
17edf135,actin,DMSO,8,cell,194292,granule,sum,438797568.0
17edf135,actin,DMSO,8,cell,194292,granule,mean,2258.4438268173676
17edf135,actin,DMSO,8,cell,194292,granule,median,1224.0
17edf135,actin,DMSO,8,cell,194292,pla,sum,135285723.0
17edf135,actin,DMSO,8,cell,194292,pla,mean,696.3010468778951
17edf135,actin,DMSO,8,cell,194292,pla,median,557.0
17edf135,actin,DMSO,8,cell,194292,rna_type,sum,196053261.0
17edf135,actin,DMSO,8,cell,194292,rna_type,mean,1009.065020690507
17edf135,actin,DMSO,8,cell,194292,rna_type,median,795.0
17edf135,actin,DMSO,8,granule_periphery,17393,granule,sum,52661593.0
17edf135,actin,DMSO,8,granule_periphery,17393,granule,mean,3027.746392226758
17edf135,actin,DMSO,8,granule_periphery,17393,granule,median,2611.0
17edf135,actin,DMSO,8,granule_periphery,17393,pla,sum,13099701.0
17edf135,actin,DMSO,8,granule_periphery,17393,pla,mean,753.1593744609901
17edf135,actin,DMSO,8,granule_periphery,17393,pla,median,619.0
17edf135,actin,DMSO,8,granule_periphery,17393,rna_type,sum,18469152.0
17edf135,actin,DMSO,8,granule_periphery,17393,rna_type,mean,1061.8727074110275
17edf135,actin,DMSO,8,granule_periphery,17393,rna_type,median,856.0
17edf135,actin,DMSO,8,pseudo_nucleus,121028,granule,sum,312091872.0
17edf135,actin,DMSO,8,pseudo_nucleus,121028,granule,mean,2578.67495125095
17edf135,actin,DMSO,8,pseudo_nucleus,121028,granule,median,1290.0
17edf135,actin,DMSO,8,pseudo_nucleus,121028,pla,sum,83157304.0
17edf135,actin,DMSO,8,pseudo_nucleus,121028,pla,mean,687.0914499124169
17edf135,actin,DMSO,8,pseudo_nucleus,121028,pla,median,548.0
17edf135,actin,DMSO,8,pseudo_nucleus,121028,rna_type,sum,117880431.0
17edf135,actin,DMSO,8,pseudo_nucleus,121028,rna_type,mean,973.9930511947648
17edf135,actin,DMSO,8,pseudo_nucleus,121028,rna_type,median,758.0
17edf135,actin,DMSO,8,cytoplasm,75288,granule,sum,88670147.0
17edf135,actin,DMSO,8,cytoplasm,75288,granule,mean,1177.7460817128892
17edf135,actin,DMSO,8,cytoplasm,75288,granule,median,970.0
17edf135,actin,DMSO,8,cytoplasm,75288,pla,sum,51612675.0
17edf135,actin,DMSO,8,cytoplasm,75288,pla,mean,685.5365396875997
17edf135,actin,DMSO,8,cytoplasm,75288,pla,median,544.0
17edf135,actin,DMSO,8,cytoplasm,75288,rna_type,sum,76209322.0
17edf135,actin,DMSO,8,cytoplasm,75288,rna_type,mean,1012.237302093295
17edf135,actin,DMSO,8,cytoplasm,75288,rna_type,median,798.0
17edf135,actin,DMSO,8,nucleo_cytoplasm,162631,granule,sum,203850044.0
17edf135,actin,DMSO,8,nucleo_cytoplasm,162631,granule,mean,1253.4513346164015
17edf135,actin,DMSO,8,nucleo_cytoplasm,162631,granule,median,1034.0
17edf135,actin,DMSO,8,nucleo_cytoplasm,162631,pla,sum,109245291.0
17edf135,actin,DMSO,8,nucleo_cytoplasm,162631,pla,mean,671.7371903265675
17edf135,actin,DMSO,8,nucleo_cytoplasm,162631,pla,median,533.0
17edf135,actin,DMSO,8,nucleo_cytoplasm,162631,rna_type,sum,158568314.0
17edf135,actin,DMSO,8,nucleo_cytoplasm,162631,rna_type,mean,975.0189939187486
17edf135,actin,DMSO,8,nucleo_cytoplasm,162631,rna_type,median,763.0
55da22ce,actin,DMSO,13,granule,3998,granule,sum,36485359.0
55da22ce,actin,DMSO,13,granule,3998,granule,mean,9125.902701350675
55da22ce,actin,DMSO,13,granule,3998,granule,median,8206.5
55da22ce,actin,DMSO,13,granule,3998,pla,sum,6601626.0
55da22ce,actin,DMSO,13,granule,3998,pla,mean,1651.232116058029
55da22ce,actin,DMSO,13,granule,3998,pla,median,1509.0
55da22ce,actin,DMSO,13,granule,3998,rna_type,sum,6070351.0
55da22ce,actin,DMSO,13,granule,3998,rna_type,mean,1518.346923461731
55da22ce,actin,DMSO,13,granule,3998,rna_type,median,1257.5
55da22ce,actin,DMSO,13,cell,94143,granule,sum,147779048.0
55da22ce,actin,DMSO,13,cell,94143,granule,mean,1569.7295391054035
55da22ce,actin,DMSO,13,cell,94143,granule,median,993.0
55da22ce,actin,DMSO,13,cell,94143,pla,sum,146661637.0
55da22ce,actin,DMSO,13,cell,94143,pla,mean,1557.860244521632
55da22ce,actin,DMSO,13,cell,94143,pla,median,1411.0
55da22ce,actin,DMSO,13,cell,94143,rna_type,sum,136423620.0
55da22ce,actin,DMSO,13,cell,94143,rna_type,mean,1449.1106083298812
55da22ce,actin,DMSO,13,cell,94143,rna_type,median,1226.0
55da22ce,actin,DMSO,13,granule_periphery,13189,granule,sum,33123057.0
55da22ce,actin,DMSO,13,granule_periphery,13189,granule,mean,2511.415346121768
55da22ce,actin,DMSO,13,granule_periphery,13189,granule,median,2176.0
55da22ce,actin,DMSO,13,granule_periphery,13189,pla,sum,20376446.0
55da22ce,actin,DMSO,13,granule_periphery,13189,pla,mean,1544.9576161953144
55da22ce,actin,DMSO,13,granule_periphery,13189,pla,median,1396.0
55da22ce,actin,DMSO,13,granule_periphery,13189,rna_type,sum,18562139.0
55da22ce,actin,DMSO,13,granule_periphery,13189,rna_type,mean,1407.3954810827204
55da22ce,actin,DMSO,13,granule_periphery,13189,rna_type,median,1185.0
55da22ce,actin,DMSO,13,pseudo_nucleus,26318,granule,sum,59573091.0
55da22ce,actin,DMSO,13,pseudo_nucleus,26318,granule,mean,2263.5873166654
55da22ce,actin,DMSO,13,pseudo_nucleus,26318,granule,median,1397.0
55da22ce,actin,DMSO,13,pseudo_nucleus,26318,pla,sum,40375313.0
55da22ce,actin,DMSO,13,pseudo_nucleus,26318,pla,mean,1534.1330268257466
55da22ce,actin,DMSO,13,pseudo_nucleus,26318,pla,median,1397.0
55da22ce,actin,DMSO,13,pseudo_nucleus,26318,rna_type,sum,36912944.0
55da22ce,actin,DMSO,13,pseudo_nucleus,26318,rna_type,mean,1402.5740557793144
55da22ce,actin,DMSO,13,pseudo_nucleus,26318,rna_type,median,1178.5
55da22ce,actin,DMSO,13,cytoplasm,59626,granule,sum,57290836.0
55da22ce,actin,DMSO,13,cytoplasm,59626,granule,mean,960.836480729883
55da22ce,actin,DMSO,13,cytoplasm,59626,granule,median,773.0
55da22ce,actin,DMSO,13,cytoplasm,59626,pla,sum,93364366.0
55da22ce,actin,DMSO,13,cytoplasm,59626,pla,mean,1565.8331264884446
55da22ce,actin,DMSO,13,cytoplasm,59626,pla,median,1417.0
55da22ce,actin,DMSO,13,cytoplasm,59626,rna_type,sum,87871236.0
55da22ce,actin,DMSO,13,cytoplasm,59626,rna_type,mean,1473.7067051286351
55da22ce,actin,DMSO,13,cytoplasm,59626,rna_type,median,1252.0
55da22ce,actin,DMSO,13,nucleo_cytoplasm,76956,granule,sum,78170632.0
55da22ce,actin,DMSO,13,nucleo_cytoplasm,76956,granule,mean,1015.7834606788294
55da22ce,actin,DMSO,13,nucleo_cytoplasm,76956,granule,median,824.0
55da22ce,actin,DMSO,13,nucleo_cytoplasm,76956,pla,sum,119683565.0
55da22ce,actin,DMSO,13,nucleo_cytoplasm,76956,pla,mean,1555.2207105358907
55da22ce,actin,DMSO,13,nucleo_cytoplasm,76956,pla,median,1409.0
55da22ce,actin,DMSO,13,nucleo_cytoplasm,76956,rna_type,sum,111791130.0
55da22ce,actin,DMSO,13,nucleo_cytoplasm,76956,rna_type,mean,1452.6629502572898
55da22ce,actin,DMSO,13,nucleo_cytoplasm,76956,rna_type,median,1232.0
e147b17b,vasa,DMSO,7,granule,7646,granule,sum,72411294.0
e147b17b,vasa,DMSO,7,granule,7646,granule,mean,9470.480512686372
e147b17b,vasa,DMSO,7,granule,7646,granule,median,8531.5
e147b17b,vasa,DMSO,7,granule,7646,pla,sum,16610985.0
e147b17b,vasa,DMSO,7,granule,7646,pla,mean,2172.5065393669893
e147b17b,vasa,DMSO,7,granule,7646,pla,median,1870.0
e147b17b,vasa,DMSO,7,granule,7646,rna_type,sum,31543831.0
e147b17b,vasa,DMSO,7,granule,7646,rna_type,mean,4125.533743133665
e147b17b,vasa,DMSO,7,granule,7646,rna_type,median,3664.5
e147b17b,vasa,DMSO,7,cell,119246,granule,sum,167493842.0
e147b17b,vasa,DMSO,7,cell,119246,granule,mean,1404.6076346376399
e147b17b,vasa,DMSO,7,cell,119246,granule,median,601.0
e147b17b,vasa,DMSO,7,cell,119246,pla,sum,115297129.0
e147b17b,vasa,DMSO,7,cell,119246,pla,mean,966.8846669909263
e147b17b,vasa,DMSO,7,cell,119246,pla,median,758.0
e147b17b,vasa,DMSO,7,cell,119246,rna_type,sum,168244940.0
e147b17b,vasa,DMSO,7,cell,119246,rna_type,mean,1410.9063616389649
e147b17b,vasa,DMSO,7,cell,119246,rna_type,median,999.0
e147b17b,vasa,DMSO,7,granule_periphery,14250,granule,sum,31080637.0
e147b17b,vasa,DMSO,7,granule_periphery,14250,granule,mean,2181.097333333333
e147b17b,vasa,DMSO,7,granule_periphery,14250,granule,median,1851.0
e147b17b,vasa,DMSO,7,granule_periphery,14250,pla,sum,19347309.0
e147b17b,vasa,DMSO,7,granule_periphery,14250,pla,mean,1357.705894736842
e147b17b,vasa,DMSO,7,granule_periphery,14250,pla,median,1104.0
e147b17b,vasa,DMSO,7,granule_periphery,14250,rna_type,sum,33411698.0
e147b17b,vasa,DMSO,7,granule_periphery,14250,rna_type,mean,2344.680561403509
e147b17b,vasa,DMSO,7,granule_periphery,14250,rna_type,median,1730.5
e147b17b,vasa,DMSO,7,pseudo_nucleus,38374,granule,sum,80322028.0
e147b17b,vasa,DMSO,7,pseudo_nucleus,38374,granule,mean,2093.136707145463
e147b17b,vasa,DMSO,7,pseudo_nucleus,38374,granule,median,1137.0
e147b17b,vasa,DMSO,7,pseudo_nucleus,38374,pla,sum,43522883.0
e147b17b,vasa,DMSO,7,pseudo_nucleus,38374,pla,mean,1134.1763433574815
e147b17b,vasa,DMSO,7,pseudo_nucleus,38374,pla,median,933.0
e147b17b,vasa,DMSO,7,pseudo_nucleus,38374,rna_type,sum,63757776.0
e147b17b,vasa,DMSO,7,pseudo_nucleus,38374,rna_type,mean,1661.4837129306302
e147b17b,vasa,DMSO,7,pseudo_nucleus,38374,rna_type,median,1265.0
e147b17b,vasa,DMSO,7,cytoplasm,72205,granule,sum,39414129.0
e147b17b,vasa,DMSO,7,cytoplasm,72205,granule,mean,545.864261477737
e147b17b,vasa,DMSO,7,cytoplasm,72205,granule,median,317.0
e147b17b,vasa,DMSO,7,cytoplasm,72205,pla,sum,55152928.0
e147b17b,vasa,DMSO,7,cytoplasm,72205,pla,mean,763.8380721556679
e147b17b,vasa,DMSO,7,cytoplasm,72205,pla,median,631.0
e147b17b,vasa,DMSO,7,cytoplasm,72205,rna_type,sum,71954798.0
e147b17b,vasa,DMSO,7,cytoplasm,72205,rna_type,mean,996.5348383075964
e147b17b,vasa,DMSO,7,cytoplasm,72205,rna_type,median,798.0
e147b17b,vasa,DMSO,7,nucleo_cytoplasm,97350,granule,sum,64001911.0
e147b17b,vasa,DMSO,7,nucleo_cytoplasm,97350,granule,mean,657.4413045711351
e147b17b,vasa,DMSO,7,nucleo_cytoplasm,97350,granule,median,430.0
e147b17b,vasa,DMSO,7,nucleo_cytoplasm,97350,pla,sum,79338835.0
e147b17b,vasa,DMSO,7,nucleo_cytoplasm,97350,pla,mean,814.9854648176682
e147b17b,vasa,DMSO,7,nucleo_cytoplasm,97350,pla,median,680.0
e147b17b,vasa,DMSO,7,nucleo_cytoplasm,97350,rna_type,sum,103289411.0
e147b17b,vasa,DMSO,7,nucleo_cytoplasm,97350,rna_type,mean,1061.0108988186955
e147b17b,vasa,DMSO,7,nucleo_cytoplasm,97350,rna_type,median,865.0
aaa55477,actin,DMSO,10,granule,4883,granule,sum,45842292.0
aaa55477,actin,DMSO,10,granule,4883,granule,mean,9388.140896989556
aaa55477,actin,DMSO,10,granule,4883,granule,median,7579.0
aaa55477,actin,DMSO,10,granule,4883,pla,sum,10587927.0
aaa55477,actin,DMSO,10,granule,4883,pla,mean,2168.3241859512596
aaa55477,actin,DMSO,10,granule,4883,pla,median,1939.0
aaa55477,actin,DMSO,10,granule,4883,rna_type,sum,6963075.0
aaa55477,actin,DMSO,10,granule,4883,rna_type,mean,1425.9830022527135
aaa55477,actin,DMSO,10,granule,4883,rna_type,median,1164.0
aaa55477,actin,DMSO,10,cell,68054,granule,sum,126474842.0
aaa55477,actin,DMSO,10,cell,68054,granule,mean,1858.4483204514063
aaa55477,actin,DMSO,10,cell,68054,granule,median,1057.0
aaa55477,actin,DMSO,10,cell,68054,pla,sum,86452529.0
aaa55477,actin,DMSO,10,cell,68054,pla,mean,1270.3519117171659
aaa55477,actin,DMSO,10,cell,68054,pla,median,1072.0
aaa55477,actin,DMSO,10,cell,68054,rna_type,sum,69298935.0
aaa55477,actin,DMSO,10,cell,68054,rna_type,mean,1018.2933405824787
aaa55477,actin,DMSO,10,cell,68054,rna_type,median,793.0
aaa55477,actin,DMSO,10,granule_periphery,9678,granule,sum,22535766.0
aaa55477,actin,DMSO,10,granule_periphery,9678,granule,mean,2328.5561066336018
aaa55477,actin,DMSO,10,granule_periphery,9678,granule,median,1873.0
aaa55477,actin,DMSO,10,granule_periphery,9678,pla,sum,14070249.0
aaa55477,actin,DMSO,10,granule_periphery,9678,pla,mean,1453.8384996900186
aaa55477,actin,DMSO,10,granule_periphery,9678,pla,median,1240.0
aaa55477,actin,DMSO,10,granule_periphery,9678,rna_type,sum,10630791.0
aaa55477,actin,DMSO,10,granule_periphery,9678,rna_type,mean,1098.449163050217
aaa55477,actin,DMSO,10,granule_periphery,9678,rna_type,median,863.0
aaa55477,actin,DMSO,10,pseudo_nucleus,36061,granule,sum,89903749.0
aaa55477,actin,DMSO,10,pseudo_nucleus,36061,granule,mean,2493.101938382186
aaa55477,actin,DMSO,10,pseudo_nucleus,36061,granule,median,1310.0
aaa55477,actin,DMSO,10,pseudo_nucleus,36061,pla,sum,54209281.0
aaa55477,actin,DMSO,10,pseudo_nucleus,36061,pla,mean,1503.2661601175785
aaa55477,actin,DMSO,10,pseudo_nucleus,36061,pla,median,1293.0
aaa55477,actin,DMSO,10,pseudo_nucleus,36061,rna_type,sum,39692177.0
aaa55477,actin,DMSO,10,pseudo_nucleus,36061,rna_type,mean,1100.6954050081806
aaa55477,actin,DMSO,10,pseudo_nucleus,36061,rna_type,median,878.0
aaa55477,actin,DMSO,10,cytoplasm,27489,granule,sum,25927601.0
aaa55477,actin,DMSO,10,cytoplasm,27489,granule,mean,943.1991341991342
aaa55477,actin,DMSO,10,cytoplasm,27489,granule,median,738.0
aaa55477,actin,DMSO,10,cytoplasm,27489,pla,sum,26971304.0
aaa55477,actin,DMSO,10,cytoplasm,27489,pla,mean,981.1671577721997
aaa55477,actin,DMSO,10,cytoplasm,27489,pla,median,844.0
aaa55477,actin,DMSO,10,cytoplasm,27489,rna_type,sum,25241123.0
aaa55477,actin,DMSO,10,cytoplasm,27489,rna_type,mean,918.2263087053003
aaa55477,actin,DMSO,10,cytoplasm,27489,rna_type,median,707.0
aaa55477,actin,DMSO,10,nucleo_cytoplasm,53673,granule,sum,58292145.0
aaa55477,actin,DMSO,10,nucleo_cytoplasm,53673,granule,mean,1086.0608685931475
aaa55477,actin,DMSO,10,nucleo_cytoplasm,53673,granule,median,870.0
aaa55477,actin,DMSO,10,nucleo_cytoplasm,53673,pla,sum,61985856.0
aaa55477,actin,DMSO,10,nucleo_cytoplasm,53673,pla,mean,1154.8796601643285
aaa55477,actin,DMSO,10,nucleo_cytoplasm,53673,pla,median,995.0
aaa55477,actin,DMSO,10,nucleo_cytoplasm,53673,rna_type,sum,51892964.0
aaa55477,actin,DMSO,10,nucleo_cytoplasm,53673,rna_type,mean,966.835541147318
aaa55477,actin,DMSO,10,nucleo_cytoplasm,53673,rna_type,median,754.0
612003fd,actin,PatA,6,granule,6353,granule,sum,208275022.0
612003fd,actin,PatA,6,granule,6353,granule,mean,32783.727687706596
612003fd,actin,PatA,6,granule,6353,granule,median,30030.0
612003fd,actin,PatA,6,granule,6353,pla,sum,9900354.0
612003fd,actin,PatA,6,granule,6353,pla,mean,1558.374626160869
612003fd,actin,PatA,6,granule,6353,pla,median,1417.0
612003fd,actin,PatA,6,granule,6353,rna_type,sum,8176390.0
612003fd,actin,PatA,6,granule,6353,rna_type,mean,1287.0124350700457
612003fd,actin,PatA,6,granule,6353,rna_type,median,1074.0
612003fd,actin,PatA,6,cell,106672,granule,sum,480091065.0
612003fd,actin,PatA,6,cell,106672,granule,mean,4500.628702939853
612003fd,actin,PatA,6,cell,106672,granule,median,1978.0
612003fd,actin,PatA,6,cell,106672,pla,sum,154560933.0
612003fd,actin,PatA,6,cell,106672,pla,mean,1448.936300059997
612003fd,actin,PatA,6,cell,106672,pla,median,1300.0
612003fd,actin,PatA,6,cell,106672,rna_type,sum,108789730.0
612003fd,actin,PatA,6,cell,106672,rna_type,mean,1019.8527261136943
612003fd,actin,PatA,6,cell,106672,rna_type,median,794.0
612003fd,actin,PatA,6,granule_periphery,10527,granule,sum,83977897.0
612003fd,actin,PatA,6,granule_periphery,10527,granule,mean,7977.381685190463
612003fd,actin,PatA,6,granule_periphery,10527,granule,median,6973.0
612003fd,actin,PatA,6,granule_periphery,10527,pla,sum,15359127.0
612003fd,actin,PatA,6,granule_periphery,10527,pla,mean,1459.022228555144
612003fd,actin,PatA,6,granule_periphery,10527,pla,median,1314.0
612003fd,actin,PatA,6,granule_periphery,10527,rna_type,sum,11969487.0
612003fd,actin,PatA,6,granule_periphery,10527,rna_type,mean,1137.0273582217155
612003fd,actin,PatA,6,granule_periphery,10527,rna_type,median,911.0
612003fd,actin,PatA,6,pseudo_nucleus,14666,granule,sum,136392881.0
612003fd,actin,PatA,6,pseudo_nucleus,14666,granule,mean,9299.937338060821
612003fd,actin,PatA,6,pseudo_nucleus,14666,granule,median,5290.0
612003fd,actin,PatA,6,pseudo_nucleus,14666,pla,sum,19107860.0
612003fd,actin,PatA,6,pseudo_nucleus,14666,pla,mean,1302.8678576298923
612003fd,actin,PatA,6,pseudo_nucleus,14666,pla,median,1167.0
612003fd,actin,PatA,6,pseudo_nucleus,14666,rna_type,sum,15931901.0
612003fd,actin,PatA,6,pseudo_nucleus,14666,rna_type,mean,1086.31535524342
612003fd,actin,PatA,6,pseudo_nucleus,14666,rna_type,median,860.0
612003fd,actin,PatA,6,cytoplasm,82339,granule,sum,157000682.0
612003fd,actin,PatA,6,cytoplasm,82339,granule,mean,1906.7596400247755
612003fd,actin,PatA,6,cytoplasm,82339,granule,median,1559.0
612003fd,actin,PatA,6,cytoplasm,82339,pla,sum,120085653.0
612003fd,actin,PatA,6,cytoplasm,82339,pla,mean,1458.4298206196336
612003fd,actin,PatA,6,cytoplasm,82339,pla,median,1310.0
612003fd,actin,PatA,6,cytoplasm,82339,rna_type,sum,81110915.0
612003fd,actin,PatA,6,cytoplasm,82339,rna_type,mean,985.085014391722
612003fd,actin,PatA,6,cytoplasm,82339,rna_type,median,762.0
612003fd,actin,PatA,6,nucleo_cytoplasm,89792,granule,sum,187838146.0
612003fd,actin,PatA,6,nucleo_cytoplasm,89792,granule,mean,2091.9251826443337
612003fd,actin,PatA,6,nucleo_cytoplasm,89792,granule,median,1673.0
612003fd,actin,PatA,6,nucleo_cytoplasm,89792,pla,sum,129301452.0
612003fd,actin,PatA,6,nucleo_cytoplasm,89792,pla,mean,1440.010825017819
612003fd,actin,PatA,6,nucleo_cytoplasm,89792,pla,median,1291.0
612003fd,actin,PatA,6,nucleo_cytoplasm,89792,rna_type,sum,88643853.0
612003fd,actin,PatA,6,nucleo_cytoplasm,89792,rna_type,mean,987.2132595331433
612003fd,actin,PatA,6,nucleo_cytoplasm,89792,rna_type,median,765.0
42c86a5d,vasa,PatA,13,granule,4549,granule,sum,74327535.0
42c86a5d,vasa,PatA,13,granule,4549,granule,mean,16339.31303583205
42c86a5d,vasa,PatA,13,granule,4549,granule,median,15368.0
42c86a5d,vasa,PatA,13,granule,4549,pla,sum,6468194.0
42c86a5d,vasa,PatA,13,granule,4549,pla,mean,1421.8936029896681
42c86a5d,vasa,PatA,13,granule,4549,pla,median,1263.0
42c86a5d,vasa,PatA,13,granule,4549,rna_type,sum,7175986.0
42c86a5d,vasa,PatA,13,granule,4549,rna_type,mean,1577.4864805451748
42c86a5d,vasa,PatA,13,granule,4549,rna_type,median,1176.0
42c86a5d,vasa,PatA,13,cell,133694,granule,sum,313035174.0
42c86a5d,vasa,PatA,13,cell,133694,granule,mean,2341.4302362110493
42c86a5d,vasa,PatA,13,cell,133694,granule,median,1369.0
42c86a5d,vasa,PatA,13,cell,133694,pla,sum,155882317.0
42c86a5d,vasa,PatA,13,cell,133694,pla,mean,1165.9634463775487
42c86a5d,vasa,PatA,13,cell,133694,pla,median,1020.0
42c86a5d,vasa,PatA,13,cell,133694,rna_type,sum,101373536.0
42c86a5d,vasa,PatA,13,cell,133694,rna_type,mean,758.2504525259174
42c86a5d,vasa,PatA,13,cell,133694,rna_type,median,486.0
42c86a5d,vasa,PatA,13,granule_periphery,12869,granule,sum,63274040.0
42c86a5d,vasa,PatA,13,granule_periphery,12869,granule,mean,4916.77985857487
42c86a5d,vasa,PatA,13,granule_periphery,12869,granule,median,4248.0
42c86a5d,vasa,PatA,13,granule_periphery,12869,pla,sum,17126852.0
42c86a5d,vasa,PatA,13,granule_periphery,12869,pla,mean,1330.861139171653
42c86a5d,vasa,PatA,13,granule_periphery,12869,pla,median,1146.0
42c86a5d,vasa,PatA,13,granule_periphery,12869,rna_type,sum,14875451.0
42c86a5d,vasa,PatA,13,granule_periphery,12869,rna_type,mean,1155.9135130934806
42c86a5d,vasa,PatA,13,granule_periphery,12869,rna_type,median,731.0
42c86a5d,vasa,PatA,13,pseudo_nucleus,24131,granule,sum,124026551.0
42c86a5d,vasa,PatA,13,pseudo_nucleus,24131,granule,mean,5139.718660643985
42c86a5d,vasa,PatA,13,pseudo_nucleus,24131,granule,median,3123.0
42c86a5d,vasa,PatA,13,pseudo_nucleus,24131,pla,sum,28747509.0
42c86a5d,vasa,PatA,13,pseudo_nucleus,24131,pla,mean,1191.310306245079
42c86a5d,vasa,PatA,13,pseudo_nucleus,24131,pla,median,1012.0
42c86a5d,vasa,PatA,13,pseudo_nucleus,24131,rna_type,sum,24113694.0
42c86a5d,vasa,PatA,13,pseudo_nucleus,24131,rna_type,mean,999.2828312129626
42c86a5d,vasa,PatA,13,pseudo_nucleus,24131,rna_type,median,616.0
42c86a5d,vasa,PatA,13,cytoplasm,103209,granule,sum,143630113.0
42c86a5d,vasa,PatA,13,cytoplasm,103209,granule,mean,1391.6432966117295
